keyword,test_start,model,train_start,train_end,test_end,mae_raw,mae_norm,pred_trending
2026,2026-08-26 14:00:00,naive_last,2026-07-26 14:00:00,2026-08-26 08:00:00,2026-08-26 14:00:00,0.0,0.0,False
2026,2026-08-26 14:00:00,naive_mean,2026-07-26 14:00:00,2026-08-26 08:00:00,2026-08-26 14:00:00,0.31451612903225806,0.044930875576036866,False
2026,2026-08-26 14:00:00,arima,2026-07-26 14:00:00,2026-08-26 08:00:00,2026-08-26 14:00:00,0.13660756947009606,0.01951536706715658,False
2026,2026-08-26 14:00:00,lstm,2026-07-26 14:00:00,2026-08-26 08:00:00,2026-08-26 14:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-26 14:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-26 08:00:00,2026-08-26 14:00:00,0.19408445843263886,0.027726351204662693,False
2026,2026-08-26 14:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-26 08:00:00,2026-08-26 14:00:00,0.24107011262976485,0.03443858751853784,False
2026,2026-08-26 20:00:00,naive_last,2026-07-26 14:00:00,2026-08-26 14:00:00,2026-08-26 20:00:00,0.0,0.0,False
2026,2026-08-26 20:00:00,naive_mean,2026-07-26 14:00:00,2026-08-26 14:00:00,2026-08-26 20:00:00,0.312,0.044571428571428574,False
2026,2026-08-26 20:00:00,arima,2026-07-26 14:00:00,2026-08-26 14:00:00,2026-08-26 20:00:00,0.12807988157481237,0.01829712593925891,False
2026,2026-08-26 20:00:00,lstm,2026-07-26 14:00:00,2026-08-26 14:00:00,2026-08-26 20:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-26 20:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-26 14:00:00,2026-08-26 20:00:00,0.189820614484997,0.02711723064071386,False
2026,2026-08-26 20:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-26 14:00:00,2026-08-26 20:00:00,0.23384779470724643,0.033406827815320915,False
2026,2026-08-27 02:00:00,naive_last,2026-07-26 14:00:00,2026-08-26 20:00:00,2026-08-27 02:00:00,0.0,0.0,False
2026,2026-08-27 02:00:00,naive_mean,2026-07-26 14:00:00,2026-08-26 20:00:00,2026-08-27 02:00:00,0.30952380952380953,0.04421768707482993,False
2026,2026-08-27 02:00:00,arima,2026-07-26 14:00:00,2026-08-26 20:00:00,2026-08-27 02:00:00,0.12015764190166053,0.017165377414522932,False
2026,2026-08-27 02:00:00,lstm,2026-07-26 14:00:00,2026-08-26 20:00:00,2026-08-27 02:00:00,0.25156134739518166,0.03593733534216881,False
2026,2026-08-27 02:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-26 20:00:00,2026-08-27 02:00:00,0.1858594946484211,0.026551356378345874,False
2026,2026-08-27 02:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-26 20:00:00,2026-08-27 02:00:00,0.2164299209644791,0.03091856013778273,False
banana,2026-08-20 14:00:00,naive_last,2026-07-26 14:00:00,2026-08-20 08:00:00,2026-08-20 14:00:00,0.0,0.0,False
banana,2026-08-20 14:00:00,naive_mean,2026-07-26 14:00:00,2026-08-20 08:00:00,2026-08-20 14:00:00,0.32,0.10666666666666667,False
banana,2026-08-20 14:00:00,arima,2026-07-26 14:00:00,2026-08-20 08:00:00,2026-08-20 14:00:00,0.11314570417052618,0.037715234723508725,False
banana,2026-08-20 14:00:00,lstm,2026-07-26 14:00:00,2026-08-20 08:00:00,2026-08-20 14:00:00,0.2121676504611969,0.0707225501537323,False
banana,2026-08-20 14:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-20 08:00:00,2026-08-20 14:00:00,0.16265667731586153,0.05421889243862051,False
banana,2026-08-20 14:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-20 08:00:00,2026-08-20 14:00:00,0.04290054327327554,0.014300181091091846,False
banana,2026-08-20 20:00:00,naive_last,2026-07-26 14:00:00,2026-08-20 14:00:00,2026-08-20 20:00:00,0.0,0.0,False
banana,2026-08-20 20:00:00,naive_mean,2026-07-26 14:00:00,2026-08-20 14:00:00,2026-08-20 20:00:00,0.31683168316831684,0.10561056105610561,False
banana,2026-08-20 20:00:00,arima,2026-07-26 14:00:00,2026-08-20 14:00:00,2026-08-20 20:00:00,0.10300760355003234,0.03433586785001078,False
banana,2026-08-20 20:00:00,lstm,2026-07-26 14:00:00,2026-08-20 14:00:00,2026-08-20 20:00:00,0.2121676504611969,0.0707225501537323,False
banana,2026-08-20 20:00:00,hybrid_avg,2026-07-26 14:00:00,2026-08-20 14:00:00,2026-08-20 20:00:00,0.15758762700561463,0.052529209001871545,False
banana,2026-08-20 20:00:00,hybrid_residual,2026-07-26 14:00:00,2026-08-20 14:00:00,2026-08-20 20:00:00,0.061024582536768235,0.02034152751225608,False
